ID_CLIENTE,QTD_SOL_LAST_30D,DAYS_SINCE_LAST,N_UNIQUE_DATES,QTD_REGISTROS_CLIENTE,JA_TENTOU_CANCELAR_max,QTD_FINANCEIRO_mean,QTD_SUPORTE_TECNICO_mean,QTD_OUTROS_mean,QTD_ADMINISTRATIVO_mean,TAXA_CONTATO_DIA
149825,2,5,37,49,1,36,5,2,0,49
181991,2,27,22,33,0,11,15,7,0,33
139750,4,10,35,44,0,36,4,1,1,44
52249,0,126,6,7,0,2,3,1,1,7
101864,0,56,38,52,1,35,4,4,0,52
46634,2,30,10,14,1,6,0,3,2,14
188017,1,15,16,20,0,13,3,3,1,20
167533,1,16,28,35,0,1,6,12,0,35
153322,2,3,24,30,1,14,3,3,2,30
107242,0,144,20,37,1,21,4,4,1,37
191132,0,137,3,4,0,1,3,0,0,4
177405,3,11,35,47,1,30,10,2,1,47
114867,0,39,26,34,1,15,13,2,2,34
149551,0,87,5,6,0,0,4,2,0,6
130468,1,4,56,79,1,45,18,7,8,79
132960,4,25,61,79,1,45,11,6,2,79
110349,0,66,6,6,0,3,3,0,0,6
141213,0,527,8,11,1,10,0,0,0,11
168471,1,8,18,21,1,12,7,0,0,21
169915,0,102,5,5,0,0,3,2,0,5
8918,2,9,32,38,0,29,5,1,1,38
104931,0,209,3,3,0,0,2,0,0,3
180787,0,130,13,17,1,5,7,0,1,17
111692,2,8,22,30,1,19,5,2,0,30
104781,0,45,35,45,1,16,6,10,0,45
187109,1,23,8,8,0,6,1,1,0,8
186261,0,60,14,17,0,4,6,4,3,17
121963,4,2,19,31,1,10,10,4,3,31
120165,0,97,19,21,0,8,8,2,3,21
84025,1,30,31,46,1,18,11,3,1,46
196422,3,9,4,4,0,2,0,0,2,4
162552,1,4,26,30,1,18,4,2,0,30
175336,4,2,35,52,1,32,8,1,4,52
197559,0,105,1,2,0,0,1,0,1,2
196019,2,1,8,8,0,8,0,0,0,8
126222,0,111,7,9,1,1,5,0,1,9
196488,2,1,8,8,0,8,0,0,0,8
59680,0,147,4,8,1,4,3,0,0,8
144146,0,49,37,53,1,22,16,11,3,53
131024,0,52,21,23,1,14,1,4,0,23
189911,0,298,2,2,0,0,1,0,0,2
196131,2,16,10,11,0,6,2,2,1,11
120953,4,6,49,79,1,45,25,5,0,79
132674,0,527,2,3,0,0,2,1,0,3
120876,1,7,5,7,0,4,1,1,0,7
173778,0,527,3,5,1,0,1,1,1,5
168512,1,2,10,14,1,1,9,2,0,14
185086,0,133,1,1,0,0,1,0,0,1
73555,0,497,2,3,0,1,0,0,0,3
135776,2,1,41,50,1,25,11,4,2,50
77463,0,71,17,28,1,13,4,3,6,28
180199,0,155,21,28,1,0,11,7,6,28
190567,0,56,9,14,1,8,4,0,0,14
195562,1,14,1,1,0,0,1,0,0,1
188709,2,1,10,14,0,8,3,1,2,14
176935,2,2,22,28,1,19,1,7,0,28
137158,2,11,18,20,1,5,8,4,0,20
86862,0,165,10,13,0,2,6,4,1,13
180650,4,9,12,14,0,9,4,1,0,14
129753,1,11,22,43,1,8,10,8,6,43
125972,0,234,5,6,0,0,5,1,0,6
128163,0,158,22,23,0,15,6,2,0,23
85207,0,178,16,21,1,1,9,6,1,21
134958,0,156,16,20,0,1,7,3,7,20
173792,1,15,21,23,0,13,8,2,0,23
113605,1,22,2,2,0,0,1,1,0,2
180562,0,35,19,22,1,13,4,1,0,22
191499,4,8,5,7,0,0,4,1,2,7
159207,0,73,9,12,1,7,1,1,0,12
198220,0,81,1,1,0,0,1,0,0,1
80318,1,10,25,35,0,6,13,12,3,35
133515,1,21,42,54,1,41,0,4,2,54
106850,4,21,29,38,1,25,6,2,3,38
145142,4,18,21,32,0,19,6,4,2,32
117559,0,143,17,19,0,4,14,1,0,19
115374,0,115,5,8,0,2,5,0,0,8
181617,2,9,19,28,0,17,6,4,1,28
67682,0,64,26,34,1,3,22,2,1,34
184036,0,87,11,11,0,9,1,0,0,11
186933,0,100,15,23,0,12,5,6,0,23
114359,1,14,36,43,1,38,2,1,0,43
155242,0,219,32,49,1,7,19,6,8,49
121053,0,527,5,8,1,0,2,0,1,8
196487,2,9,6,7,0,7,0,0,0,7
166183,1,2,37,46,1,34,5,2,3,46
123084,2,7,29,34,1,17,6,1,1,34
193571,0,134,3,5,1,1,3,0,0,5
168900,2,6,12,17,1,11,2,1,0,17
179723,2,10,22,31,0,14,7,10,0,31
197906,0,65,3,3,0,0,1,2,0,3
185060,0,35,13,17,1,4,9,3,0,17
192876,1,30,8,14,0,9,1,1,3,14
87766,0,435,8,8,0,0,8,0,0,8
140608,4,15,13,22,0,5,7,4,4,22
154032,0,135,11,15,1,7,5,2,0,15
188527,0,64,32,38,0,24,6,3,5,38
106936,0,62,36,44,1,37,3,3,0,44
194122,2,4,9,14,0,8,2,3,1,14
36594,0,53,4,8,1,0,5,0,1,8
172617,3,1,11,19,0,11,1,7,0,19
188283,4,22,7,11,0,2,4,2,3,11
52902,0,251,3,4,0,2,2,0,0,4
121162,4,9,30,45,1,25,6,2,0,45
185920,0,137,4,4,0,2,1,1,0,4
67671,0,38,7,11,1,3,5,2,0,11
159999,0,52,18,21,1,15,1,1,0,21
142389,0,527,7,11,1,4,0,1,1,11
102432,1,24,44,53,1,40,5,7,0,53
11980,0,84,17,25,1,5,10,4,4,25
145502,1,21,18,22,0,14,2,4,2,22
191762,2,11,6,6,0,6,0,0,0,6
196543,4,1,12,18,1,14,2,0,0,18
92409,0,151,8,10,0,6,2,2,0,10
147791,0,143,5,6,0,2,3,1,0,6
196989,1,11,10,17,1,5,3,2,6,17
135777,0,98,34,45,1,32,3,1,0,45
175487,0,357,14,17,0,0,16,0,1,17
148775,3,4,35,44,1,13,20,2,6,44
144212,1,22,61,79,1,42,11,9,0,79
163089,0,108,9,10,1,3,4,2,0,10
124917,2,7,17,19,0,11,7,0,1,19
117571,0,60,2,2,0,0,0,1,1,2
187772,1,18,7,8,0,3,3,0,2,8
149790,1,14,41,70,1,43,9,6,1,70
38782,1,27,39,51,0,33,11,2,5,51
184025,1,1,4,4,0,1,2,0,0,4
145818,4,10,5,9,1,1,4,2,0,9
97888,0,81,44,62,1,45,4,3,1,62
54120,0,81,25,35,0,7,11,6,3,35
191302,0,112,8,9,0,8,1,0,0,9
134023,1,11,22,30,1,23,5,0,0,30
179534,1,10,19,26,1,19,4,1,0,26
156117,0,36,10,13,1,7,2,1,1,13
194479,1,29,6,6,0,1,3,1,1,6
166473,1,11,22,27,1,1,17,6,2,27
135088,4,2,36,46,1,43,1,1,0,46
146590,0,64,24,29,0,19,8,2,0,29
190021,0,360,2,4,0,0,2,2,0,4
181019,0,205,8,11,0,3,3,2,1,11
182827,4,3,26,37,1,19,13,1,1,37
195469,0,39,1,1,0,0,1,0,0,1
123122,0,211,17,21,0,3,16,0,0,21
189617,1,24,18,19,0,10,8,0,0,19
177479,0,168,15,26,1,2,3,4,8,26
187276,4,2,21,23,1,11,1,5,0,23
152461,0,63,22,24,0,21,2,0,1,24
78801,1,30,42,55,1,37,6,3,2,55
133946,1,29,5,5,0,2,3,0,0,5
107039,0,51,15,22,0,6,11,4,1,22
151780,0,527,10,14,0,4,3,3,4,14
20140,1,30,15,21,0,4,9,3,5,21
154931,0,184,9,9,0,8,1,0,0,9
189964,0,37,6,7,0,2,3,1,1,7
167421,4,8,14,18,1,12,1,0,0,18
152981,2,7,6,11,1,3,3,2,2,11
88050,1,9,27,38,0,5,16,6,8,38
150659,0,527,2,4,0,0,2,2,0,4
152036,0,262,5,9,1,5,0,2,0,9
197115,2,25,4,5,0,2,2,1,0,5
164466,0,91,7,10,1,5,2,0,0,10
24553,1,24,6,9,0,6,2,1,0,9
176269,4,11,19,37,1,30,5,1,0,37
81398,0,157,3,4,0,0,1,2,1,4
144551,2,10,12,17,1,1,6,4,4,17
70602,1,1,16,29,1,16,6,1,0,29
192056,3,1,19,23,1,10,6,5,0,23
61195,0,527,2,2,0,0,1,1,0,2
132642,2,4,21,28,1,18,3,0,0,28
142441,2,22,22,28,1,18,5,0,0,28
130470,1,22,27,38,1,11,13,8,4,38
177364,1,11,23,30,1,25,2,0,1,30
88790,0,32,4,6,1,4,0,1,0,6
121047,1,23,14,15,0,12,2,1,0,15
134139,1,22,9,9,0,7,2,0,0,9
197419,0,72,4,7,0,1,2,3,1,7
90622,1,23,17,19,1,16,1,0,0,19
101719,0,246,9,9,0,0,1,3,5,9
172599,4,14,22,29,1,18,6,2,2,29
158298,3,3,33,51,1,11,25,8,3,51
90827,0,527,7,10,1,1,2,2,4,10
164904,3,25,23,28,0,1,16,7,4,28
107502,2,29,30,32,1,28,1,1,0,32
195302,1,2,2,2,0,2,0,0,0,2
180632,0,54,18,29,1,20,3,2,2,29
77779,0,332,19,22,1,12,2,2,3,22
130916,2,11,42,62,1,40,7,8,2,62
179828,1,9,7,9,0,1,4,3,1,9
158478,1,16,1,1,0,1,0,0,0,1
155219,2,2,53,59,1,45,4,2,0,59
154721,1,17,24,34,1,21,4,2,0,34
174203,2,11,38,49,1,34,9,4,1,49
174162,3,0,17,21,0,19,2,0,0,21
76021,0,527,1,2,0,2,0,0,0,2
146970,0,61,18,26,1,1,14,5,1,26
165962,1,18,4,7,0,3,0,3,1,7
180124,3,14,61,79,1,45,7,3,1,79
106387,0,199,8,11,0,10,1,0,0,11
183261,1,2,5,6,0,2,1,2,1,6
185098,2,2,16,17,0,14,3,0,0,17
48664,0,123,12,15,0,3,5,5,2,15
179753,0,101,11,12,0,6,5,1,0,12
144358,1,18,22,26,0,22,4,0,0,26
76885,1,25,28,37,1,21,7,3,3,37
176028,4,2,29,32,0,26,6,0,0,32
165188,0,277,8,8,1,6,0,1,0,8
156622,0,37,22,31,1,13,9,6,2,31
133576,0,211,6,7,0,1,5,1,0,7
80866,1,10,38,46,0,21,14,2,8,46
8267,1,9,51,67,1,29,14,9,8,67
140588,2,3,34,50,1,43,1,0,1,50
165551,4,2,38,61,1,44,7,5,1,61
152978,2,11,11,18,1,0,9,2,1,18
123573,0,527,10,13,0,8,3,1,0,13
106292,0,59,4,6,0,5,0,1,0,6
192687,2,14,4,4,0,0,2,2,0,4
124871,0,93,14,21,0,17,3,1,0,21
81611,1,30,7,7,0,4,1,2,0,7
176852,3,11,25,34,1,19,6,4,1,34
108306,0,31,24,34,1,14,13,2,2,34
161188,1,9,52,72,1,44,9,4,8,72
172086,0,136,16,17,0,16,1,0,0,17
157482,0,366,7,8,0,6,1,0,1,8
170570,3,1,57,68,0,45,14,1,0,68
111818,0,34,9,10,0,4,2,2,2,10
197015,0,122,2,3,0,0,1,2,0,3
138274,0,253,12,15,0,11,3,1,0,15
196364,2,3,7,11,0,11,0,0,0,11
106028,4,1,61,79,0,45,8,4,4,79
190623,1,27,28,29,0,28,0,0,0,29
88144,0,31,10,11,1,9,0,1,0,11
12619,4,7,46,67,1,45,5,3,0,67
167009,1,15,25,30,0,26,4,0,0,30
160398,1,11,24,32,1,10,8,4,3,32
173099,0,254,10,12,0,3,5,2,2,12
195280,0,81,3,3,0,0,2,0,1,3
196413,2,1,7,9,0,5,2,1,1,9
155671,3,18,22,25,1,17,1,0,3,25
185153,0,101,15,22,0,14,6,2,0,22
194022,3,1,13,13,0,11,0,2,0,13
102003,1,24,1,1,0,1,0,0,0,1
110813,4,1,8,15,1,2,3,3,3,15
174769,0,148,4,4,0,4,0,0,0,4
136747,0,129,10,12,0,2,4,2,2,12
151106,3,3,55,79,1,45,8,5,0,79
20287,0,289,6,8,0,5,2,1,0,8
153242,0,266,1,3,0,2,0,0,0,3
180110,4,0,33,39,1,26,2,3,0,39
106567,0,35,15,17,0,6,5,4,2,17
172174,3,1,12,16,0,8,7,0,0,16
147541,0,107,22,32,0,8,13,6,5,32
108397,1,8,32,57,1,38,5,4,2,57
83357,2,30,10,16,0,6,7,2,0,16
119667,3,20,19,24,1,12,7,1,3,24
194654,0,72,7,8,0,2,3,3,0,8
160137,0,102,4,5,0,4,1,0,0,5
155174,0,296,16,20,0,16,3,0,0,20
196270,2,10,5,5,0,5,0,0,0,5
183320,0,80,7,8,0,1,2,3,2,8
176584,2,11,17,24,1,4,10,7,2,24
149863,1,17,9,16,1,8,2,0,0,16
123833,0,110,5,5,0,2,2,1,0,5
196957,0,36,6,7,0,5,2,0,0,7
184362,1,16,19,20,0,17,1,1,1,20
180975,0,151,19,34,1,22,3,5,0,34
102525,3,1,42,61,1,32,13,7,3,61
136545,1,11,11,13,0,1,12,0,0,13
175324,0,84,22,32,1,8,12,5,6,32
36067,0,379,15,26,1,4,5,5,2,26
191605,0,56,6,7,0,1,3,2,1,7
139512,4,1,13,26,1,3,8,4,4,26
154735,1,27,61,79,1,45,23,1,3,79
158390,1,1,6,6,0,0,4,1,1,6
90633,0,120,13,18,0,3,5,6,3,18
168428,2,2,27,33,1,19,2,3,0,33
134653,1,30,32,44,1,9,16,5,3,44
33867,0,247,20,30,1,15,5,4,2,30
158087,0,295,11,11,0,10,1,0,0,11
115409,0,69,11,12,1,3,7,1,0,12
171154,1,9,9,10,1,2,2,3,0,10
174754,1,30,24,27,1,12,3,4,3,27
181403,0,326,7,10,0,7,3,0,0,10
194453,0,127,3,4,0,4,0,0,0,4
131192,0,294,4,5,0,1,2,1,1,5
131330,4,11,50,71,1,23,25,2,1,71
124479,1,29,8,10,0,4,4,2,0,10
159362,0,31,22,25,1,9,6,5,4,25
167217,0,178,18,26,0,7,12,3,4,26
44447,0,77,22,27,0,15,4,1,7,27
131119,1,8,18,25,1,13,7,4,0,25
133247,3,3,18,32,1,13,14,3,1,32
152339,4,3,14,17,1,6,4,1,3,17
197334,0,64,2,2,0,1,0,0,1,2
140602,0,527,2,5,1,1,0,2,0,5
77414,0,279,21,29,0,8,4,12,1,29
157199,2,11,45,55,1,40,7,1,1,55
178088,4,2,19,24,1,10,6,2,0,24
167497,1,30,7,7,0,7,0,0,0,7
134179,0,139,13,15,0,1,10,2,1,15
157710,2,4,60,79,1,45,18,11,3,79
164198,1,10,17,18,0,17,0,0,0,18
119109,1,24,9,11,0,8,2,1,0,11
47035,2,8,21,33,1,27,3,2,0,33
135771,0,495,8,9,0,2,5,1,1,9
178564,0,157,4,4,0,1,1,2,0,4
147427,0,149,7,7,0,6,1,0,0,7
9964,1,27,31,43,1,25,1,8,1,43
170154,0,347,6,7,0,6,1,0,0,7
160611,4,1,54,79,1,40,14,12,4,79
164660,3,7,49,59,1,44,7,2,3,59
177217,0,36,17,21,1,13,2,1,0,21
166486,4,9,60,79,1,45,12,7,8,79
133466,1,30,16,18,0,12,5,1,0,18
118746,0,164,10,17,1,2,6,4,0,17
177058,2,3,23,24,0,23,1,0,0,24
151707,0,101,15,27,1,14,3,4,1,27
150401,1,4,11,14,1,13,0,0,0,14
197146,1,28,6,8,0,2,3,2,0,8
190590,2,2,11,14,1,9,0,0,2,14
161709,0,151,6,8,0,2,2,3,1,8
93889,0,165,28,35,0,8,22,4,1,35
90650,2,24,42,49,1,25,7,5,1,49
118817,4,8,19,27,1,18,2,2,1,27
149367,1,30,13,19,1,9,4,4,0,19
126293,0,31,21,30,1,14,4,7,1,30
127009,2,7,7,9,0,6,3,0,0,9
179330,0,242,21,27,0,10,10,4,2,27
125645,0,94,10,15,0,5,5,1,4,15
194068,3,11,15,18,1,11,1,2,3,18
193663,0,235,2,3,0,0,1,2,0,3
126952,1,11,40,58,1,33,17,0,7,58
196913,0,127,1,1,0,0,0,1,0,1
178630,0,184,8,11,0,3,5,0,2,11
184459,0,527,2,2,0,1,1,0,0,2
191047,0,170,5,8,0,7,0,0,1,8
28011,0,97,11,11,0,9,1,1,0,11
190208,1,4,6,10,1,2,4,2,0,10
180300,0,34,23,28,1,18,2,0,2,28
151870,0,121,7,11,1,1,1,2,1,11
148344,0,45,15,16,1,10,2,0,3,16
163370,0,84,15,17,0,16,1,0,0,17
73300,0,41,13,14,0,8,5,0,1,14
179787,2,17,18,27,0,10,8,2,7,27
134207,0,32,19,29,0,22,7,0,0,29
168081,0,69,35,44,1,37,0,3,1,44
98430,0,56,16,22,0,16,2,2,0,22
193986,1,11,8,10,0,8,1,1,0,10
194261,3,1,8,13,0,4,2,2,5,13
131752,4,4,28,39,1,30,2,5,1,39
152365,2,7,42,79,0,45,25,7,1,79
170861,0,60,29,32,0,28,3,0,1,32
38007,0,81,15,20,1,7,6,4,1,20
186679,1,24,10,14,0,4,2,3,5,14
156639,1,11,61,79,1,44,25,9,1,79
157203,2,8,15,19,0,1,15,1,0,19
127577,1,29,31,37,0,17,13,6,0,37
178222,1,14,25,35,1,9,8,8,5,35
89045,0,112,9,16,0,4,6,4,2,16
170730,4,4,60,79,1,36,14,12,8,79
42698,0,132,10,11,0,2,9,0,0,11
160154,0,67,25,34,1,16,7,4,1,34
155531,0,51,7,8,1,1,5,0,1,8
189341,0,32,6,8,0,3,3,1,1,8
196749,0,72,1,1,0,0,0,0,0,1
134630,1,29,33,45,1,23,15,4,0,45
133014,2,4,17,27,1,12,9,1,4,27
187510,1,11,22,27,0,20,3,3,1,27
198560,0,70,1,3,0,0,0,3,0,3
134854,0,63,12,15,1,6,3,2,0,15
15431,0,84,20,21,0,6,4,11,0,21
158548,0,490,10,11,0,8,1,0,0,11
168629,2,2,23,28,0,24,4,0,0,28
136271,2,4,20,31,0,15,9,7,0,31
112047,0,71,27,36,1,17,6,7,1,36
34653,1,24,32,58,1,28,21,3,4,58
107836,0,143,17,31,1,6,5,8,3,31
126828,0,128,7,8,0,5,3,0,0,8
174035,1,28,15,20,0,18,2,0,0,20
37263,0,46,17,28,1,12,3,4,2,28
175469,1,8,16,18,1,9,3,2,1,18
89614,1,15,28,37,1,3,10,12,6,37
137826,4,2,53,72,1,19,20,12,6,72
196148,3,0,4,4,0,1,0,2,1,4
162466,4,4,61,79,1,45,14,12,2,79
194586,1,23,4,4,0,2,0,2,0,4
92842,0,168,26,36,0,11,14,4,5,36
139730,4,7,20,24,0,9,10,0,5,24
130887,0,155,2,2,0,0,0,0,0,2
181076,3,9,26,34,1,6,17,5,4,34
163301,0,527,11,12,1,5,3,1,1,12
166813,2,2,32,37,1,28,3,3,1,37
179674,3,2,20,22,1,9,1,6,2,22
184960,0,38,26,42,1,3,19,7,8,42
163188,0,127,5,8,1,6,1,0,0,8
98311,1,30,26,36,1,10,13,7,3,36
145398,3,30,23,29,1,19,6,2,0,29
157431,1,17,20,28,1,11,6,2,2,28
189306,2,15,37,39,1,31,3,1,3,39
70954,0,121,15,23,1,14,5,1,1,23
119295,2,1,19,32,1,13,8,5,0,32
175588,0,35,50,79,1,45,10,3,2,79
197223,0,64,2,2,0,0,2,0,0,2
87829,1,15,16,23,0,12,6,3,2,23
13798,1,13,15,20,1,4,6,4,4,20
113809,4,8,51,79,1,45,5,2,0,79
113564,0,527,1,1,0,1,0,0,0,1
183403,4,8,33,50,1,38,4,2,1,50
75333,0,527,8,13,0,2,3,2,3,13
147084,4,22,29,40,1,20,11,4,1,40
166992,3,7,17,23,1,15,1,2,0,23
194730,1,28,17,32,0,18,0,5,8,32
142003,1,9,37,43,1,17,20,3,1,43
140247,2,17,23,26,1,16,4,2,2,26
133052,0,379,4,5,0,3,1,1,0,5
142484,0,527,4,7,1,0,3,1,1,7
111028,0,480,5,7,0,1,4,1,1,7
146369,1,21,29,32,0,25,4,1,0,32
114945,0,83,3,4,0,2,0,1,0,4
167477,1,28,13,19,1,4,7,4,0,19
95059,0,31,26,29,1,8,17,2,1,29
151603,0,262,4,4,0,0,4,0,0,4
112713,0,113,8,9,0,4,5,0,0,9
119305,0,56,7,7,0,5,1,1,0,7
182116,4,2,55,73,1,45,11,4,2,73
41485,0,98,21,28,0,12,13,2,1,28
78097,0,31,19,29,1,20,3,3,0,29
177800,0,167,20,20,0,18,2,0,0,20
145628,0,171,8,8,1,1,2,3,0,8
148303,0,438,10,12,0,5,6,1,0,12
164893,0,60,10,14,0,3,8,1,2,14
77986,0,527,2,2,0,1,0,0,1,2
156864,1,3,38,54,1,45,4,2,0,54
163258,1,18,18,27,1,8,7,2,6,27
164412,0,188,11,13,0,1,6,5,1,13
20433,0,280,2,2,0,1,1,0,0,2
198739,1,23,3,3,0,1,1,1,0,3
194675,0,191,1,1,0,0,1,0,0,1
113534,0,81,16,23,0,11,8,4,0,23
195536,0,36,5,6,0,1,2,3,0,6
190182,2,1,10,13,1,3,5,4,0,13
123350,1,23,15,21,1,11,3,1,2,21
194549,0,31,6,9,0,5,3,0,1,9
195101,0,63,4,5,0,2,0,2,1,5
174483,0,76,9,15,1,6,3,1,2,15
199005,2,16,2,2,0,0,2,0,0,2
176297,3,1,37,42,0,38,2,2,0,42
147156,4,10,61,79,1,40,25,10,6,79
163325,3,9,22,30,0,10,10,5,5,30
185675,4,7,25,31,1,18,3,3,0,31
197167,4,3,4,5,0,5,0,0,0,5
121498,0,441,2,3,1,0,2,0,0,3
185395,1,21,15,20,0,10,4,1,5,20
173028,2,8,26,31,1,21,5,1,0,31
137825,0,74,34,37,0,28,7,1,0,37
107418,0,218,7,7,0,0,6,1,0,7
191307,0,56,20,21,0,18,1,2,0,21
184035,0,98,13,17,0,11,3,1,0,17
162827,0,86,17,22,1,10,5,3,1,22
176693,1,11,13,17,1,11,3,2,0,17
123678,2,11,61,79,1,45,6,7,4,79
133715,0,114,19,26,1,13,9,0,1,26
166969,1,24,11,13,1,8,2,1,1,13
182476,4,3,12,17,0,6,9,1,0,17
132226,1,4,15,22,1,17,1,2,0,22
198857,2,16,2,3,0,0,3,0,0,3
165266,0,59,28,38,0,23,10,3,1,38
142583,4,3,43,51,1,41,1,2,0,51
113083,0,112,10,14,0,5,3,3,3,14
121547,2,28,25,27,1,11,9,3,0,27
135611,0,35,22,36,1,16,13,3,0,36
111346,2,8,31,47,1,28,7,4,1,47
139693,1,10,41,59,1,44,9,3,1,59
194045,2,2,4,5,0,2,2,0,1,5
117504,0,290,14,21,1,15,3,1,0,21
132424,0,71,12,17,1,14,2,0,0,17
176456,0,63,6,6,1,3,1,0,1,6
159404,3,7,23,32,1,17,5,5,0,32
178154,0,274,19,21,0,19,2,0,0,21
165912,3,16,23,35,1,15,2,1,8,35
159316,1,9,24,33,1,20,4,2,1,33
194346,4,1,13,15,0,13,0,0,2,15
186878,1,28,9,11,0,1,5,3,2,11
164103,0,295,21,30,1,0,18,4,7,30
180488,2,9,13,19,0,9,3,5,2,19
43326,1,22,22,25,1,15,3,1,0,25
197567,0,31,3,5,0,4,1,0,0,5
146870,1,15,34,39,1,35,0,1,0,39
165665,1,18,35,53,1,32,12,4,2,53
169278,4,2,38,48,1,20,6,5,8,48
115503,2,11,7,11,0,7,3,1,0,11
112623,0,64,21,33,1,15,14,3,0,33
195117,3,10,14,18,1,7,7,3,0,18
72497,3,23,17,20,1,13,0,1,0,20
173141,0,31,11,11,1,3,6,1,0,11
104565,2,8,28,35,1,28,2,1,0,35
171558,2,15,29,44,1,26,9,2,0,44
157050,0,344,9,18,1,1,11,3,0,18
193733,1,15,7,8,1,4,2,0,1,8
73069,0,107,11,13,1,7,1,3,1,13
163751,1,3,11,11,1,5,4,0,1,11
84931,2,30,21,29,1,7,14,2,1,29
140103,3,2,37,47,1,38,3,3,1,47
194137,0,102,3,5,1,0,3,0,1,5
39955,3,18,22,38,1,1,21,10,5,38
84088,1,28,53,78,0,36,23,9,7,78
176783,0,142,21,31,1,24,2,0,1,31
199152,0,31,4,6,0,2,1,2,1,6
193705,3,2,7,8,0,6,0,1,1,8
135688,0,148,6,7,0,3,1,2,0,7
114851,1,18,3,3,0,2,0,1,0,3
178427,1,10,30,39,1,24,3,6,2,39
117235,0,41,23,33,1,17,6,4,3,33
173101,0,80,11,11,0,3,0,8,0,11
191447,0,99,4,4,0,3,0,1,0,4
123730,1,30,12,14,1,5,4,1,1,14
124402,0,177,17,26,1,5,12,2,3,26
133577,2,4,33,51,1,32,8,4,2,51
194411,2,6,5,5,0,3,0,0,1,5
169103,1,18,22,39,1,18,9,3,3,39
193898,1,28,9,13,0,9,3,0,1,13
180252,1,4,43,48,1,38,4,2,0,48
159949,3,3,59,79,1,45,8,8,1,79
150579,1,30,22,23,1,12,5,0,0,23
165527,1,18,45,73,1,38,22,7,5,73
174746,3,0,13,21,0,14,5,1,1,21
151540,0,214,4,5,1,2,0,2,0,5
168094,0,31,17,19,1,10,6,2,0,19
165245,0,269,7,11,1,1,3,0,1,11
188977,3,11,11,14,1,7,2,3,0,14
153902,0,63,26,30,0,26,2,1,0,30
183906,0,72,12,14,0,4,8,2,0,14
112953,0,122,6,8,0,2,5,1,0,8
66185,2,15,60,79,1,45,19,6,6,79
109789,1,1,19,23,0,6,7,7,2,23
138095,4,10,19,23,1,2,13,4,1,23
181735,3,9,7,9,0,6,2,0,1,9
158098,0,278,8,13,1,1,3,3,2,13
135291,0,39,42,78,0,45,12,9,5,78
171289,0,170,27,35,1,28,2,1,2,35
131502,1,27,36,49,1,27,12,2,2,49
147873,1,25,39,49,0,14,13,10,8,49
149534,0,58,9,12,0,2,6,1,1,12
171896,0,37,13,14,0,8,3,0,2,14
113536,2,1,45,60,1,40,6,1,1,60
164618,1,9,17,19,0,14,4,1,0,19
190102,1,18,19,22,1,10,9,1,1,22
149767,0,37,17,25,0,12,10,2,1,25
188899,4,3,12,13,1,7,2,1,0,13
198767,0,64,1,2,0,0,0,0,2,2
173255,1,1,24,28,0,15,9,1,2,28
146028,2,4,47,76,1,41,7,4,8,76
163916,4,28,61,79,1,42,25,12,8,79
74312,3,8,48,73,1,34,24,3,4,73
77931,2,11,13,20,1,1,10,6,2,20
177008,1,11,16,33,0,11,10,7,5,33
121833,0,93,17,19,0,17,1,0,0,19
108113,1,11,51,75,1,26,25,4,4,75
148258,4,15,17,23,0,16,3,2,2,23
172041,0,91,19,30,0,23,5,0,1,30
30570,2,2,34,44,1,34,3,2,0,44
152379,0,37,8,14,1,10,2,0,0,14
140419,1,18,10,11,0,5,3,2,1,11
96886,0,114,21,37,0,5,12,11,8,37
140358,0,37,1,2,1,1,0,0,0,2
172111,1,24,28,29,1,20,5,1,0,29
143512,0,527,1,5,1,1,0,0,0,5
82923,0,118,4,4,0,3,0,1,0,4
190346,1,15,5,5,0,3,2,0,0,5
155717,0,156,8,12,0,1,6,2,3,12
156178,2,30,10,18,0,5,9,3,0,18
90851,0,95,4,8,0,0,4,1,2,8
136776,1,12,18,27,0,13,9,1,3,27
148198,1,21,14,15,0,11,3,0,0,15
180757,4,6,61,77,0,45,5,6,1,77
79183,1,30,15,22,1,7,4,5,0,22
110007,0,31,61,79,1,45,1,3,3,79
62601,1,4,18,19,0,15,2,1,1,19
145032,0,128,16,22,1,8,9,2,2,22
138629,4,7,8,11,0,1,6,4,0,11
102798,0,378,6,9,0,7,1,0,1,9
192520,4,16,7,15,1,0,4,2,8,15
192001,3,1,18,27,1,14,2,4,5,27
191535,1,1,4,4,0,2,0,1,1,4
161508,2,18,4,5,1,3,1,0,0,5
173280,1,8,53,61,0,45,6,3,0,61
187156,1,4,14,21,1,10,0,6,1,21
164811,0,57,21,30,0,20,7,1,1,30
174635,1,27,19,24,1,12,1,3,0,24
117981,0,317,5,6,0,0,6,0,0,6
153961,4,3,41,60,1,43,5,5,0,60
144029,1,11,18,27,0,7,11,4,5,27
195463,1,6,7,8,1,1,1,4,0,8
145143,3,18,21,31,0,23,2,5,1,31
148101,0,139,13,17,0,4,9,3,0,17
197479,0,108,1,1,0,0,0,0,1,1
158772,2,9,44,60,0,31,20,6,2,60
196309,0,99,5,6,0,1,1,0,4,6
176272,0,86,32,41,1,11,14,3,6,41
183559,1,2,17,20,1,13,3,2,1,20
185778,0,136,8,8,1,2,4,0,0,8
186140,2,16,21,23,1,21,0,1,0,23
181161,1,4,22,25,1,16,4,0,0,25
